Age,Gender,Weight_kg,Height_m,Max_BPM,Avg_BPM,Resting_BPM,Session_Duration_hours,Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake_liters,Workout_Frequency_days_per_week,Experience_Level,BMI
18.0,Male,57.4,1.76,204.0,162.0,70.0,0.67,426.0,HIIT,9.7,2.1,5.0,Intermediate,18.5
35.0,Female,56.6,1.56,188.0,134.0,81.0,0.62,246.0,Tennis,29.7,1.9,4.0,Beginner,23.1
49.0,Female,55.6,1.67,171.0,151.0,85.0,0.54,299.0,Basketball,27.8,2.1,3.0,Beginner,19.9
43.0,Female,78.5,1.64,176.0,104.0,71.0,0.68,307.0,Walking,38.3,2.2,2.0,Intermediate,29.2
38.0,Male,87.8,1.73,191.0,157.0,77.0,0.63,570.0,Swimming,25.8,2.4,5.0,Beginner,29.3
21.0,Male,59.4,1.79,198.0,126.0,72.0,0.66,200.0,Pilates,10.5,2.1,3.0,Beginner,18.5
26.0,Female,73.2,1.68,200.0,117.0,75.0,0.71,265.0,Walking,28.8,26.0,4.0,Intermediate,25.8
33.0,Male,71.1,1.89,196.0,152.0,63.0,1.08,849.0,Running,15.7,2.6,4.0,Intermediate,19.9
26.0,Female,49.6,1.5,198.0,133.0,66.0,1.17,369.0,Boxing,23.9,2.1,4.0,Advanced,22.0
45.0,Male,74.7,1.69,168.0,131.0,76.0,0.62,513.0,Basketball,22.5,2.3,4.0,Intermediate,26.0
35.0,Male,81.5,1.85,192.0,170.0,77.0,0.63,549.0,Running,15.7,2.6,2.0,Beginner,23.9
49.0,Female,70.9,1.6,171.0,122.0,72.0,0.66,323.0,Strength Training,40.0,2.1,3.0,Beginner,27.6
18.0,Male,81.8,1.77,206.0,148.0,71.0,0.6,376.0,Boxing,21.6,2.6,4.0,Beginner,26.1
20.0,Male,68.9,1.92,201.0,139.0,61.0,1.04,472.0,Soccer,5.2,2.3,5.0,Advanced,18.7
45.0,Female,57.0,1.56,185.0,121.0,73.0,0.5,200.0,Walking,33.2,1.9,3.0,Beginner,23.4
19.0,Female,72.4,1.74,202.0,150.0,74.0,0.71,349.0,Boxing,26.2,2.2,2.0,Beginner,23.8
18.0,Female,69.8,1.64,204.0,125.0,73.0,0.7,257.0,Yoga,30.2,2.3,4.0,Intermediate,25.9
26.0,Male,60.4,1.71,196.0,133.0,79.0,0.73,304.0,Aerobics,12.8,2.1,5.0,Intermediate,20.7
30.0,Male,69.0,1.69,196.0,170.0,68.0,0.64,457.0,Running,20.0,2.4,2.0,Beginner,24.2
28.0,Female,58.9,1.66,189.0,116.0,72.0,0.84,247.0,Walking,24.9,2.2,4.0,Intermediate,25.3
54.0,Male,59.3,1.67,171.0,131.0,76.0,0.69,441.0,Basketball,15.8,2.2,4.0,Intermediate,21.3
45.0,Female,70.7,1.58,169.0,113.0,67.0,1.09,532.0,Strength Training,30.3,2.4,3.0,Advanced,28.3
37.0,Female,70.5,1.63,176.0,121.0,66.0,1.04,505.0,Basketball,30.5,2.3,5.0,Advanced,26.5
22.0,Female,93.5,1.77,192.0,150.0,71.0,0.69,432.0,Basketball,24.4,2.8,3.0,Beginner,29.7
56.0,Female,66.3,1.64,160.0,125.0,79.0,0.52,261.0,Tennis,31.3,2.3,3.0,Beginner,24.5
19.0,Male,82.6,1.69,205.0,161.0,67.0,0.74,656.0,Running,19.3,2.5,4.0,Intermediate,29.0
37.0,Female,84.4,1.72,178.0,147.0,75.0,0.82,701.0,Swimming,38.2,2.5,3.0,Beginner,28.4
36.0,Male,68.6,1.7,183.0,111.0,68.0,1.01,348.0,Pilates,16.4,2.2,5.0,Advanced,23.8
18.0,Male,65.7,1.75,204.0,167.0,74.0,0.52,335.0,HIIT,12.1,2.1,4.0,Beginner,21.3
44.0,Male,80.6,1.73,180.0,135.0,73.0,0.64,387.0,Boxing,26.1,2.2,4.0,Beginner,26.9
35.0,Female,92.4,1.68,193.0,124.0,71.0,0.63,277.0,Yoga,40.0,2.8,4.0,Beginner,32.8
30.0,Female,54.7,1.66,185.0,127.0,72.0,0.74,298.0,Strength Training,25.8,2.0,3.0,Intermediate,19.9
32.0,Female,64.3,1.67,180.0,125.0,63.0,0.7,286.0,Tennis,26.1,2.0,4.0,Intermediate,23.0
19.0,Female,60.4,1.73,198.0,139.0,72.0,0.67,271.0,Boxing,22.7,1.9,4.0,Intermediate,20.2
20.0,Female,87.8,1.61,201.0,149.0,75.0,0.56,351.0,Boxing,40.0,36.4,3.0,Beginner,33.8
61.0,Female,64.1,1.68,169.0,128.0,80.0,0.59,264.0,Soccer,30.8,1.9,3.0,Beginner,22.8
45.0,Female,60.2,1.69,180.0,120.0,73.0,0.55,200.0,Pilates,27.4,2.0,2.0,Beginner,21.1
25.0,Female,58.1,1.72,197.0,150.0,79.0,0.61,283.0,Boxing,21.3,1.9,5.0,Beginner,19.6
19.0,Female,55.3,1.65,195.0,151.0,69.0,0.79,451.0,HIIT,16.4,2.2,4.0,Advanced,20.3
50.0,Female,50.2,1.62,168.0,119.0,74.0,0.81,260.0,Boxing,26.6,1.9,3.0,Intermediate,19.1
36.0,Male,82.4,1.62,192.0,147.0,69.0,0.85,654.0,Swimming,28.8,2.7,4.0,Beginner,31.4
59.0,Male,75.5,1.79,160.0,100.0,67.0,0.96,383.0,Basketball,13.1,2.5,5.0,Advanced,23.5
22.0,Female,61.0,1.63,194.0,141.0,57.0,1.11,526.0,Tennis,20.1,2.2,5.0,Advanced,23.1
28.0,Female,52.8,1.62,183.0,141.0,71.0,0.75,301.0,Strength Training,25.5,2.0,4.0,Beginner,20.1
24.0,Female,62.2,1.64,197.0,150.0,68.0,0.68,423.0,Cycling,29.0,2.0,3.0,Beginner,23.0
29.0,Female,73.8,1.67,181.0,115.0,76.0,0.7,218.0,Pilates,28.3,2.3,2.0,Beginner,23.9
19.0,Female,79.8,1.71,193.0,159.0,82.0,0.75,622.0,Basketball,33.0,2.5,3.0,Beginner,27.2
53.0,Male,82.5,1.81,170.0,116.0,69.0,0.84,519.0,Boxing,24.2,2.7,5.0,Intermediate,25.1
33.0,Female,87.7,1.73,168.0,110.0,60.0,0.95,612.0,Aerobics,33.2,2.9,5.0,Professional,29.3
20.0,Male,77.1,1.72,198.0,142.0,64.0,0.83,483.0,Soccer,20.2,2.5,4.0,Intermediate,26.0
22.0,Male,78.8,1.81,206.0,161.0,70.0,1.01,700.0,Swimming,16.2,2.7,3.0,Intermediate,24.0
44.0,Male,97.7,1.82,174.0,118.0,53.0,1.16,809.0,Basketball,22.3,3.2,4.0,Advanced,29.6
28.0,Female,58.9,1.64,190.0,144.0,71.0,0.65,283.0,Soccer,26.7,1.9,4.0,Beginner,21.9
18.0,Male,56.6,1.66,197.0,157.0,69.0,0.6,310.0,Rowing,24.4,1.8,4.0,Beginner,20.6
63.0,Male,104.5,1.86,160.0,125.0,75.0,0.73,663.0,Swimming,32.3,3.1,3.0,Beginner,30.3
47.0,Female,63.0,1.6,175.0,146.0,73.0,0.58,380.0,Cycling,29.8,1.9,3.0,Beginner,24.5
30.0,Male,66.6,1.74,185.0,140.0,71.0,0.63,428.0,Basketball,16.5,2.2,4.0,Intermediate,22.1
18.0,Female,90.0,1.68,197.0,141.0,74.0,0.63,432.0,Strength Training,36.9,2.9,4.0,Beginner,31.9
53.0,Female,63.0,1.69,162.0,134.0,70.0,0.65,433.0,Basketball,22.3,2.1,5.0,Advanced,21.9
51.0,Female,64.2,1.67,161.0,108.0,74.0,1.05,495.0,Strength Training,28.0,2.1,4.0,Advanced,22.9
28.0,Female,74.7,1.62,186.0,140.0,72.0,0.57,340.0,Tennis,30.6,2.4,2.0,Beginner,28.4
43.0,Male,61.7,1.83,179.0,155.0,76.0,0.5,336.0,Basketball,14.9,1.9,2.0,Beginner,18.5
42.0,Female,56.3,1.61,178.0,101.0,75.0,0.82,216.0,Walking,26.8,1.9,3.0,Intermediate,21.7
52.0,Male,107.7,1.88,162.0,102.0,77.0,0.62,353.0,Pilates,28.6,3.0,3.0,Beginner,30.6
24.0,Male,78.6,1.91,204.0,161.0,67.0,0.76,617.0,Running,16.7,2.7,3.0,Intermediate,21.5
35.0,Male,62.6,1.64,190.0,153.0,74.0,0.53,325.0,Rowing,18.5,2.1,2.0,Beginner,23.3
59.0,Female,77.5,1.74,160.0,106.0,61.0,0.9,526.0,Basketball,26.5,2.2,5.0,Advanced,25.7
22.0,Female,67.9,1.63,200.0,170.0,72.0,0.52,360.0,HIIT,32.7,2.3,3.0,Beginner,25.7
57.0,Male,72.9,1.74,168.0,130.0,70.0,0.81,553.0,Rowing,19.7,2.3,4.0,Intermediate,24.0
28.0,Female,77.3,1.63,188.0,143.0,78.0,0.6,338.0,Basketball,36.4,2.5,3.0,Beginner,29.2
61.0,Male,72.7,1.69,160.0,122.0,79.0,0.72,386.0,Tennis,25.7,2.3,3.0,Beginner,25.6
46.0,Male,108.2,1.89,165.0,126.0,82.0,0.64,486.0,Strength Training,26.5,3.0,2.0,Beginner,30.2
34.0,Male,52.9,1.63,179.0,141.0,69.0,0.7,368.0,Rowing,16.2,1.9,3.0,Beginner,19.9
30.0,Male,56.4,1.75,189.0,153.0,60.0,1.08,692.0,Running,5.6,2.1,4.0,Advanced,18.5
31.0,Female,71.1,1.69,186.0,128.0,60.0,0.8,366.0,Basketball,29.7,2.2,5.0,Intermediate,24.9
41.0,Female,61.7,1.75,171.0,107.0,68.0,0.71,200.0,Yoga,22.0,2.2,4.0,Intermediate,20.1
54.0,Female,75.2,1.61,165.0,124.0,81.0,0.68,502.0,Rowing,39.1,2.2,5.0,Intermediate,29.0
49.0,Female,72.0,1.62,173.0,118.0,71.0,0.66,305.0,Tennis,36.8,27.3,3.0,Intermediate,27.5
33.0,Female,62.2,1.56,178.0,124.0,73.0,0.9,403.0,Strength Training,28.6,2.0,4.0,Intermediate,25.5
28.0,Male,68.9,1.85,183.0,140.0,63.0,0.68,424.0,Rowing,12.2,2.0,4.0,Intermediate,20.1
18.0,Female,72.3,1.74,198.0,143.0,65.0,0.86,455.0,Tennis,25.6,31.2,4.0,Intermediate,24.0
58.0,Female,61.9,1.68,160.0,119.0,67.0,0.86,462.0,Rowing,22.3,2.0,4.0,Advanced,21.9
31.0,Male,76.9,1.71,182.0,135.0,78.0,0.56,331.0,Strength Training,22.3,2.4,5.0,Beginner,26.3
53.0,Male,71.8,1.72,175.0,133.0,74.0,1.07,751.0,Cycling,24.4,2.7,5.0,Intermediate,24.2
48.0,Female,59.9,1.63,170.0,142.0,72.0,0.63,429.0,Basketball,30.0,2.1,5.0,Intermediate,22.7
18.0,Female,53.6,1.64,201.0,136.0,71.0,0.68,231.0,Aerobics,17.3,1.9,4.0,Intermediate,20.0
23.0,Male,85.4,1.83,200.0,139.0,62.0,1.13,668.0,Strength Training,17.5,2.6,4.0,Advanced,25.4
34.0,Female,69.6,1.55,177.0,154.0,77.0,0.68,456.0,Running,34.1,2.2,2.0,Beginner,29.0
45.0,Male,83.0,1.8,170.0,128.0,75.0,0.59,330.0,Soccer,26.3,2.5,3.0,Beginner,25.5
52.0,Female,77.6,1.68,169.0,130.0,62.0,1.1,806.0,Rowing,30.0,2.4,3.0,Advanced,27.5
31.0,Female,73.5,1.74,186.0,136.0,72.0,0.65,330.0,Boxing,30.8,2.2,3.0,Beginner,24.4
46.0,Female,82.3,1.6,172.0,100.0,67.0,0.84,378.0,Walking,40.0,2.6,5.0,Advanced,32.0
43.0,Male,103.7,1.76,186.0,122.0,70.0,0.54,295.0,Basketball,33.5,2.7,3.0,Beginner,33.5
18.0,Male,71.7,1.8,205.0,153.0,60.0,0.66,331.0,Basketball,14.4,2.3,2.0,Beginner,22.2
54.0,Female,80.9,1.73,160.0,119.0,71.0,1.03,810.0,Rowing,30.9,2.6,3.0,Advanced,26.9
24.0,Female,78.7,1.67,205.0,170.0,71.0,0.57,505.0,Basketball,33.3,2.4,3.0,Beginner,28.2
18.0,Male,94.0,1.8,195.0,157.0,67.0,0.78,666.0,Cycling,25.6,2.5,2.0,Beginner,29.0
32.0,Male,113.8,1.83,197.0,153.0,73.0,0.78,773.0,Swimming,27.9,3.2,3.0,Intermediate,34.0
18.0,Male,71.4,1.74,203.0,137.0,71.0,0.65,214.0,Yoga,19.8,2.0,4.0,Beginner,23.5
19.0,Male,82.3,1.71,210.0,162.0,65.0,0.81,751.0,Running,20.5,2.5,3.0,Intermediate,28.2
18.0,Female,76.7,1.73,210.0,162.0,73.0,0.78,539.0,Swimming,30.6,2.3,4.0,Beginner,25.7
29.0,Female,49.9,1.64,186.0,128.0,72.0,1.13,396.0,Aerobics,20.2,2.0,3.0,Advanced,18.5
18.0,Female,80.7,1.65,197.0,131.0,67.0,0.98,570.0,Strength Training,34.8,2.6,4.0,Intermediate,29.7
38.0,Male,86.0,1.71,184.0,130.0,69.0,1.02,611.0,Aerobics,20.3,2.8,4.0,Advanced,29.5
18.0,Female,83.3,1.64,195.0,147.0,74.0,0.94,723.0,Rowing,28.2,2.7,4.0,Advanced,31.0
23.0,Female,71.9,1.68,193.0,130.0,70.0,0.93,510.0,Basketball,24.1,2.2,5.0,Advanced,25.4
25.0,Female,83.5,1.75,190.0,159.0,77.0,0.5,480.0,HIIT,32.3,2.6,2.0,Beginner,27.3
39.0,Female,62.9,1.65,174.0,134.0,69.0,0.77,485.0,Running,23.9,2.1,2.0,Intermediate,23.1
48.0,Male,71.7,1.66,166.0,124.0,82.0,0.5,261.0,Tennis,20.8,2.4,5.0,Beginner,26.0
26.0,Male,69.4,1.64,191.0,153.0,72.0,0.74,476.0,Swimming,19.6,2.3,4.0,Beginner,26.0
33.0,Male,65.4,1.77,184.0,118.0,75.0,0.52,200.0,Pilates,16.6,2.2,2.0,Beginner,20.8
18.0,Male,63.8,1.77,210.0,139.0,73.0,0.53,200.0,Walking,13.3,2.2,4.0,Beginner,20.4
21.0,Male,63.1,1.73,206.0,147.0,70.0,0.71,316.0,Basketball,15.6,2.0,3.0,Beginner,21.0
51.0,Female,68.3,1.6,160.0,130.0,77.0,0.52,305.0,Rowing,34.6,2.0,4.0,Beginner,26.6
46.0,Male,59.5,1.79,175.0,130.0,74.0,0.61,260.0,Tennis,16.1,1.9,2.0,Beginner,18.5
52.0,Female,64.1,1.61,161.0,130.0,65.0,0.68,494.0,HIIT,29.4,2.0,4.0,Intermediate,24.8
61.0,Female,80.6,1.6,165.0,116.0,75.0,0.85,527.0,Boxing,37.6,2.7,5.0,Intermediate,31.5
18.0,Male,61.6,1.82,207.0,146.0,57.0,0.77,317.0,Aerobics,9.1,29.9,4.0,Intermediate,18.5
35.0,Female,74.2,1.58,175.0,139.0,73.0,0.85,549.0,Swimming,40.0,2.6,3.0,Beginner,29.9
31.0,Female,71.3,1.61,194.0,145.0,70.0,1.13,798.0,Swimming,30.2,2.2,5.0,Advanced,27.7
22.0,Male,70.2,1.84,194.0,138.0,58.0,0.85,468.0,Tennis,11.7,2.2,3.0,Intermediate,20.7
25.0,Female,84.6,1.65,195.0,127.0,65.0,0.58,279.0,Walking,35.0,2.5,3.0,Beginner,31.0
29.0,Female,58.6,1.72,191.0,142.0,74.0,0.7,299.0,Tennis,26.4,2.1,2.0,Beginner,19.7
46.0,Male,70.9,1.71,178.0,131.0,74.0,1.06,638.0,Cycling,19.2,2.5,5.0,Intermediate,24.3
18.0,Female,66.0,1.52,205.0,137.0,66.0,1.26,552.0,Strength Training,35.8,2.5,3.0,Advanced,28.6
18.0,Non-binary,72.5,1.76,210.0,145.0,67.0,0.75,383.0,Strength Training,19.6,2.3,2.0,Intermediate,23.4
25.0,Male,100.4,1.87,204.0,151.0,78.0,0.55,407.0,Boxing,20.8,2.7,5.0,Beginner,28.7
44.0,Male,91.7,1.74,181.0,129.0,69.0,0.52,370.0,Soccer,30.0,2.8,3.0,Beginner,30.5
40.0,Female,73.8,1.55,184.0,140.0,74.0,0.5,200.0,Soccer,24.3,1.6,2.0,Beginner,20.1
24.0,Male,70.8,1.96,195.0,144.0,71.0,0.66,358.0,Strength Training,13.4,2.3,3.0,Beginner,18.5
40.0,Male,82.2,1.69,177.0,134.0,68.0,0.67,536.0,HIIT,23.2,2.3,4.0,Intermediate,28.8
46.0,Male,70.7,1.77,165.0,108.0,75.0,0.58,216.0,Yoga,19.2,2.4,2.0,Beginner,22.7
33.0,Female,67.5,1.54,195.0,135.0,81.0,0.68,342.0,Aerobics,38.7,2.2,5.0,Beginner,28.6
41.0,Female,58.5,1.58,186.0,141.0,63.0,0.9,494.0,Basketball,27.0,1.9,3.0,Advanced,23.5
28.0,Male,107.0,1.79,189.0,135.0,64.0,1.13,785.0,Aerobics,25.3,3.4,4.0,Advanced,33.3
27.0,Male,69.2,1.66,187.0,127.0,61.0,1.1,576.0,Strength Training,12.9,2.3,5.0,Advanced,25.2
47.0,Male,89.2,1.83,176.0,130.0,70.0,0.74,550.0,Basketball,20.5,2.5,3.0,Intermediate,26.6
34.0,Male,85.8,1.83,186.0,139.0,74.0,0.67,418.0,Soccer,23.0,2.5,4.0,Beginner,25.5
46.0,Male,58.5,1.78,181.0,122.0,65.0,0.87,360.0,Tennis,10.5,2.2,4.0,Advanced,18.5
31.0,Male,73.8,1.7,198.0,141.0,71.0,0.69,510.0,Tennis,32.0,3.0,3.0,Beginner,33.7
48.0,Male,111.0,1.9,167.0,112.0,75.0,0.69,448.0,Walking,31.5,3.4,4.0,Beginner,30.7
21.0,Female,56.3,1.5,208.0,159.0,65.0,0.97,563.0,Running,27.0,2.0,3.0,Intermediate,25.0
39.0,Male,72.6,1.69,179.0,150.0,68.0,0.5,368.0,HIIT,18.0,2.2,4.0,Beginner,25.5
33.0,Non-binary,56.3,1.68,187.0,143.0,66.0,0.84,486.0,Running,20.4,1.9,2.0,Intermediate,20.0
18.0,Female,89.7,1.74,205.0,141.0,69.0,0.77,482.0,Strength Training,33.0,2.8,4.0,Intermediate,29.5
18.0,Male,70.3,1.68,209.0,141.0,54.0,0.78,378.0,Soccer,19.0,2.2,4.0,Intermediate,24.8
23.0,Female,66.5,1.72,200.0,138.0,56.0,0.98,478.0,Soccer,23.9,2.3,5.0,Advanced,22.6
42.0,Male,89.5,1.73,168.0,134.0,75.0,0.67,607.0,Rowing,27.5,2.8,4.0,Beginner,30.0
49.0,Male,105.6,1.79,178.0,118.0,60.0,0.89,612.0,Aerobics,24.9,3.0,5.0,Advanced,32.8
30.0,Female,74.0,1.68,199.0,166.0,72.0,0.54,444.0,HIIT,30.4,2.3,2.0,Intermediate,26.2
27.0,Male,95.0,1.85,203.0,144.0,69.0,0.98,634.0,Tennis,18.5,2.8,4.0,Advanced,27.8
49.0,Female,79.5,1.69,171.0,134.0,84.0,0.68,391.0,Strength Training,36.3,2.4,4.0,Beginner,27.9
18.0,Female,81.1,1.69,206.0,127.0,74.0,0.69,287.0,Walking,28.5,2.5,5.0,Intermediate,28.5
45.0,Male,67.5,1.62,182.0,133.0,67.0,1.11,589.0,Tennis,29.9,2.2,5.0,Beginner,25.8
34.0,Male,60.7,1.77,177.0,138.0,81.0,0.53,253.0,Basketball,12.8,2.2,2.0,Beginner,19.3
33.0,Female,89.1,1.78,180.0,113.0,81.0,0.58,278.0,Walking,36.2,2.4,5.0,Beginner,28.2
41.0,Male,73.8,1.87,169.0,131.0,78.0,0.62,395.0,Boxing,19.7,2.7,3.0,Beginner,23.6
37.0,Non-binary,75.4,1.64,187.0,112.0,65.0,1.02,429.0,Walking,20.4,2.4,2.0,Advanced,28.0
41.0,Male,73.0,1.68,173.0,126.0,62.0,0.84,547.0,Rowing,21.7,2.3,4.0,Intermediate,25.8
26.0,Male,69.4,1.8,198.0,132.0,65.0,1.11,566.0,Tennis,10.0,2.2,2.0,Advanced,21.4
18.0,Male,77.2,1.81,199.0,161.0,74.0,0.76,604.0,Basketball,14.3,2.5,2.0,Beginner,23.5
21.0,Female,59.9,1.59,203.0,159.0,65.0,0.74,491.0,Running,25.6,1.9,4.0,Intermediate,23.8
26.0,Male,99.5,1.81,192.0,124.0,71.0,0.68,343.0,Pilates,27.0,2.8,3.0,Beginner,30.4
34.0,Male,56.2,1.67,186.0,108.0,72.0,0.87,219.0,Pilates,10.9,2.0,4.0,Advanced,20.2
45.0,Male,79.1,1.9,169.0,147.0,79.0,0.5,458.0,Basketball,16.1,2.3,5.0,Beginner,22.0
37.0,Male,72.9,1.72,177.0,125.0,61.0,0.96,449.0,Aerobics,17.9,2.5,5.0,Advanced,24.6
22.0,Non-binary,80.8,1.94,206.0,153.0,77.0,0.63,356.0,Basketball,21.3,2.3,4.0,Beginner,21.6
38.0,Male,77.8,1.71,181.0,145.0,76.0,0.66,577.0,Basketball,23.5,2.6,4.0,Intermediate,26.6
28.0,Male,92.2,1.72,201.0,156.0,64.0,0.76,708.0,Basketball,24.7,2.9,4.0,Advanced,31.2
18.0,Female,68.6,1.6,204.0,155.0,75.0,0.58,262.0,Strength Training,32.2,2.2,2.0,Beginner,26.9
46.0,Male,68.4,1.71,173.0,118.0,68.0,0.85,371.0,Basketball,17.8,2.2,5.0,Advanced,23.3
41.0,Male,64.0,1.74,182.0,114.0,77.0,0.86,286.0,Yoga,18.0,2.2,4.0,Intermediate,21.2
29.0,Male,72.2,1.83,201.0,156.0,67.0,0.64,332.0,Aerobics,15.3,2.1,3.0,Beginner,21.6
18.0,Male,98.1,1.87,200.0,143.0,67.0,0.73,848.0,Cycling,22.8,2.7,4.0,Intermediate,28.2
28.0,Female,70.7,1.74,194.0,135.0,70.0,1.04,500.0,Boxing,24.4,2.1,4.0,Advanced,23.5
35.0,Female,51.1,1.61,177.0,127.0,68.0,0.72,287.0,Basketball,22.5,1.8,3.0,Intermediate,19.6
33.0,Female,63.0,1.72,195.0,129.0,59.0,0.98,392.0,Soccer,23.9,2.2,3.0,Advanced,22.7
42.0,Female,63.0,1.59,186.0,126.0,63.0,0.89,404.0,Aerobics,30.6,2.0,3.0,Intermediate,24.8
32.0,Male,69.8,1.8,188.0,153.0,67.0,0.76,510.0,Running,19.4,2.5,4.0,Beginner,21.5
27.0,Female,73.3,1.7,184.0,131.0,73.0,0.77,413.0,Soccer,28.1,2.5,4.0,Intermediate,25.3
21.0,Male,92.9,1.76,207.0,163.0,68.0,0.59,556.0,Basketball,23.3,2.9,4.0,Intermediate,29.8
23.0,Male,95.1,1.9,194.0,156.0,73.0,0.62,599.0,HIIT,18.1,39.0,4.0,Intermediate,26.3
25.0,Male,69.9,1.76,189.0,142.0,69.0,0.5,275.0,Tennis,17.9,2.0,2.0,Beginner,22.5
47.0,Female,83.5,1.76,173.0,135.0,75.0,0.68,390.0,Tennis,34.6,2.5,4.0,Intermediate,26.8
33.0,Female,65.5,1.57,183.0,115.0,55.0,1.05,444.0,Basketball,26.3,2.1,5.0,Professional,26.7
21.0,Non-binary,94.5,1.81,191.0,128.0,67.0,0.89,590.0,Boxing,25.2,2.9,5.0,Advanced,28.7
18.0,Male,92.0,1.85,206.0,169.0,77.0,0.54,471.0,Rowing,22.0,2.5,4.0,Beginner,26.8
52.0,Female,93.2,1.74,164.0,128.0,72.0,0.55,359.0,Basketball,40.0,2.7,5.0,Beginner,30.9
29.0,Female,69.6,1.67,190.0,149.0,64.0,0.94,582.0,Swimming,26.6,2.2,3.0,Advanced,24.8
33.0,Female,72.8,1.62,190.0,137.0,73.0,0.73,409.0,Tennis,35.3,2.4,4.0,Intermediate,27.8
25.0,Male,54.5,1.72,197.0,123.0,75.0,0.69,200.0,Yoga,13.1,1.8,5.0,Beginner,18.5
51.0,Male,77.3,1.84,164.0,127.0,79.0,0.9,659.0,Running,16.2,2.7,5.0,Intermediate,22.8
21.0,Female,70.3,1.8,209.0,146.0,78.0,0.84,391.0,Tennis,23.6,2.5,4.0,Intermediate,21.7
25.0,Female,74.2,1.62,186.0,129.0,65.0,0.82,414.0,Basketball,34.9,2.3,3.0,Intermediate,28.3
40.0,Male,87.9,1.85,171.0,135.0,72.0,0.72,569.0,Cycling,26.4,2.7,4.0,Beginner,25.8
27.0,Female,58.4,1.72,187.0,137.0,67.0,0.67,266.0,Soccer,30.6,1.9,4.0,Beginner,22.8
50.0,Female,93.9,1.81,171.0,116.0,64.0,0.73,479.0,Aerobics,37.2,2.5,3.0,Intermediate,28.8
20.0,Male,96.7,1.82,201.0,144.0,67.0,1.09,718.0,Soccer,18.9,2.9,4.0,Advanced,29.1
29.0,Male,89.7,1.81,187.0,153.0,71.0,0.56,543.0,HIIT,23.7,2.7,4.0,Beginner,27.3
45.0,Male,55.5,1.66,179.0,145.0,70.0,0.6,373.0,Running,17.1,2.0,2.0,Beginner,20.1
44.0,Male,93.3,1.99,173.0,142.0,65.0,0.5,439.0,Basketball,20.4,2.5,3.0,Beginner,23.5
35.0,Female,48.9,1.54,184.0,132.0,69.0,0.53,200.0,Strength Training,29.3,1.8,2.0,Beginner,20.7
33.0,Male,104.4,1.8,187.0,165.0,71.0,0.71,765.0,Running,26.1,3.2,2.0,Beginner,32.1
32.0,Male,94.5,1.82,185.0,135.0,63.0,0.91,806.0,Swimming,25.4,2.7,4.0,Intermediate,28.6
65.0,Male,77.3,1.67,160.0,125.0,64.0,0.54,408.0,HIIT,26.9,2.6,4.0,Intermediate,27.7
33.0,Female,79.1,1.65,190.0,132.0,65.0,1.13,577.0,Soccer,32.9,2.6,2.0,Advanced,28.9
33.0,Male,86.0,1.85,190.0,136.0,67.0,0.65,416.0,Basketball,16.4,2.8,3.0,Intermediate,25.1
18.0,Male,64.7,1.81,193.0,120.0,73.0,0.87,296.0,Yoga,11.6,2.3,5.0,Intermediate,19.7
39.0,Male,54.1,1.71,182.0,128.0,77.0,0.66,253.0,Soccer,15.0,2.1,3.0,Intermediate,18.5
37.0,Female,48.9,1.63,182.0,135.0,64.0,0.61,200.0,Pilates,19.6,1.8,5.0,Intermediate,18.5
32.0,Female,67.2,1.58,183.0,158.0,66.0,0.71,529.0,Running,33.6,2.2,3.0,Beginner,26.9
34.0,Male,83.7,1.79,189.0,136.0,76.0,1.12,726.0,Basketball,18.3,2.6,4.0,Advanced,26.1
22.0,Female,81.8,1.74,205.0,149.0,72.0,0.5,307.0,Tennis,34.0,2.3,3.0,Beginner,26.9
27.0,Female,65.9,1.71,185.0,149.0,73.0,0.5,338.0,Basketball,24.1,2.1,3.0,Beginner,22.7
40.0,Male,67.0,1.81,184.0,127.0,64.0,1.16,505.0,Basketball,11.2,2.2,5.0,Advanced,20.5
38.0,Male,82.9,1.88,176.0,124.0,65.0,1.05,595.0,Tennis,16.5,2.7,5.0,Advanced,23.5
23.0,Male,74.0,1.75,188.0,129.0,63.0,0.84,464.0,Aerobics,14.1,2.2,4.0,Advanced,24.1
26.0,Male,73.8,1.75,186.0,123.0,53.0,0.94,385.0,Aerobics,9.2,2.3,5.0,Professional,21.1
19.0,Male,57.7,1.75,191.0,158.0,62.0,0.6,337.0,HIIT,8.0,2.0,2.0,Intermediate,18.8
49.0,Male,58.2,1.77,163.0,101.0,72.0,0.6,200.0,Yoga,17.3,1.8,3.0,Beginner,18.5
42.0,Male,70.1,1.77,181.0,132.0,72.0,0.57,296.0,Tennis,15.4,26.0,3.0,Beginner,22.4
26.0,Female,93.9,1.64,198.0,133.0,75.0,0.69,337.0,Walking,40.0,2.6,2.0,Beginner,35.0
57.0,Female,75.9,1.58,160.0,103.0,79.0,0.67,294.0,Walking,40.0,2.4,2.0,Beginner,30.2
51.0,Female,71.9,1.74,161.0,116.0,68.0,0.83,428.0,Strength Training,26.9,2.3,4.0,Intermediate,23.7
42.0,Male,69.2,1.75,183.0,151.0,76.0,0.75,459.0,Swimming,26.9,2.3,2.0,Beginner,22.7
38.0,Male,84.1,1.86,176.0,128.0,75.0,0.71,433.0,Tennis,24.4,2.5,4.0,Beginner,24.2
