Age,Gender,Weight_kg,Height_m,Max_BPM,Avg_BPM,Resting_BPM,Session_Duration_hours,Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake_liters,Workout_Frequency_days_per_week,Experience_Level,BMI
49.0,Female,50.7,1.59,181.0,143.0,88.0,0.7,358.0,Rowing,29.8,2.0,3.0,Beginner,20.2
32.0,Female,109.5,1.77,189.0,113.0,69.0,0.87,484.0,Pilates,37.4,3.1,3.0,Intermediate,665.0
26.0,Male,86.9,1.79,188.0,112.0,77.0,0.8,302.0,Pilates,21.4,2.6,6.0,Intermediate,27.0
20.0,Male,53.2,1.7,199.0,151.0,72.0,0.66,245.0,Tennis,12.2,2.0,5.0,Beginner,18.5
37.0,Male,86.8,1.93,177.0,118.0,69.0,0.79,505.0,Tennis,16.2,2.7,4.0,Intermediate,23.3
24.0,Male,72.2,1.74,203.0,158.0,72.0,0.71,554.0,CrossFit,13.0,2.4,4.0,Intermediate,23.7
26.0,Female,80.0,1.76,186.0,129.0,69.0,0.66,345.0,Boxing,29.6,2.4,3.0,Intermediate,25.8
18.0,Female,58.3,1.61,205.0,138.0,75.0,0.5,200.0,Yoga,28.6,2.1,4.0,Beginner,22.5
18.0,Male,73.2,1.82,199.0,122.0,,0.76,291.0,Walking,12.9,2.1,4.0,Intermediate,22.1
18.0,Male,80.3,1.89,201.0,168.0,75.0,0.83,680.0,Swimming,18.3,2.4,3.0,Beginner,22.6
29.0,Female,72.8,1.7,196.0,146.0,69.0,0.59,299.0,Boxing,28.0,2.4,2.0,Beginner,25.3
28.0,Female,62.2,1.71,198.0,127.0,72.0,0.6,211.0,Walking,24.0,2.1,5.0,Beginner,21.3
37.0,Male,93.3,1.8,178.0,131.0,75.0,9.0,390.0,Soccer,27.1,2.9,5.0,Beginner,28.7
37.0,Fdmawe,70.9,1.72,174.0,130.0,81.0,0.69,342.0,Aerobics,30.9,2.1,3.0,Beginner,24.0
34.0,Female,64.6,1.58,190.0,142.0,78.0,0.63,289.0,Soccer,33.0,2.2,5.0,Beginner,25.9
69.0,Male,82.9,1.85,160.0,127.0,82.0,0.77,584.0,Sgimmong,24.5,2.7,3.0,Beginner,24.2
31.0,Female,79.4,1.64,192.0,145.0,53.0,1.32,1000.0,Running,30.4,2.7,6.0,Professional,29.7
18.0,Female,48.4,1.62,194.0,114.0,73.0,0.84,200.0,Pilates,20.6,1.8,3.0,Intermediate,18.5
80.0,Female,93.8,1.71,160.0,123.0,68.0,1.06,880.0,Swimming,40.0,2.8,3.0,Intermediate,32.1
2960.0,Male,94.0,1.77,193.0,149.0,86.0,0.55,354.0,Basketball,25.2,2.5,2.0,Beginner,29.9
35.0,Female,70.9,1.67,188.0,115.0,66.0,1.13,427.0,Walking,23.8,2.6,4.0,Advanced,25.5
19.0,Female,59.5,1.65,193.0,153.0,71.0,0.68,417.0,HIIT,23.8,2.0,3.0,Intermediate,21.9
50.0,Female,56.9,1.59,165.0,133.0,76.0,0.5,287.0,HIIT,28.4,2.0,2.0,Beginner,22.6
38.0,Female,57.8,1.62,179.0,113.0,83.0,0.53,200.0,Pilates,28.3,2.0,4.0,Beginner,22.1
18.0,Male,86.1,1.8,199.0,153.0,64.0,1.0,921.0,Running,16.8,2.9,4.0,Advanced,26.4
50.0,Female,66.0,1.73,162.0,123.0,81.0,0.66,291.0,Boxing,26.6,2.4,2.0,Beginner,22.0
39.0,Female,61.8,1.65,171.0,119.0,71.0,0.94,380.0,Soccer,22.7,2.3,3.0,Advanced,22.7
46.0,Female,54.9,1.55,181.0,142.0,67.0,0.69,370.0,Rowing,29.8,1.8,4.0,ieginyer,22.7
45.0,Male,67.1,1.69,181.0,142.0,81.0,0.54,239.0,Strength Training,19.5,,5.0,Beginner,23.5
37.0,Male,87.2,1.79,193.0,116.0,65.0,0.81,343.0,Yoga,18.8,2.6,5.0,Advanced,27.3
44.0,Non-binary,64.8,1.62,186.0,128.0,71.0,0.71,343.0,Soccer,2268.0,2.2,2.0,Intermediate,24.7
31.0,Male,108.1,1.9,195.0,160.0,77.0,0.56,587.0,CrossFit,2349.0,3.1,4.0,Intermediate,30.1
33.0,Female,54.0,1.56,179.0,100.0,59.0,1.16,312.0,Yoga,21.6,1.9,5.0,Professional,22.3
42.0,Female,65.5,1.6,169.0,106.0,81.0,0.64,223.0,Walking,29.5,2.1,2.0,Beginner,25.5
44.0,Female,47.6,1.52,168.0,115.0,58.0,0.81,264.0,Aerobics,20.3,1.8,5.0,Advanced,20.5
23.0,Male,95.0,1.83,200.0,143.0,67.0,0.62,516.0,Rgwjng,20.4,2.7,3.0,Intermediate,28.3
57.0,Female,52.1,1.68,160.0,138.0,78.0,0.5,288.0,CrossFit,23.8,1.9,5.0,Beginner,18.5
29.0,Male,107.2,1.91,198.0,123.0,67.0,0.87,412.0,Pilates,22.7,3.1,4.0,Intermediate,29.4
37.0,Female,79.6,1.72,173.0,100.0,69.0,0.76,274.0,Pilates,31.9,2.5,4.0,Intermediate,27.0
55.0,Male,72.1,1.81,167.0,137.0,74.0,0.56,454.0,CrossFit,17.5,2.3,3.0,Intermediate,22.0
3600.0,Female,52.2,1.68,183.0,125.0,71.0,10.35,248.0,Basketball,22.4,1.8,3.0,Intermediate,18.5
55.0,Male,62.2,1.56,160.0,113.0,6525.0,0.69,327.0,Basketball,20.2,,5.0,Intermediate,25.7
28.0,Male,72.1,1.76,186.0,128.0,79.0,0.76,369.0,Boxing,13.9,2.4,4.0,Intermediate,444.59999999999997
35.0,Male,64.3,1.77,185.0,4500.0,74.0,15.75,757.0,Running,12.9,2.2,4.0,Intermediate,
70.0,Male,78.4,1.73,11520.0,120.0,72.0,0.55,309.0,Tennis,25.1,2.2,4.0,Beginner,26.2
22.0,Female,73.4,1.6,193.0,142.0,62.0,0.76,516.0,Rowing,33.7,2.5,3.0,Intermediate,28.5
18.0,Female,113.6,1.86,199.0,144.0,77.0,0.61,462.0,bedobics,40.0,2.8,5.0,Beginner,32.9
18.0,Female,70.9,1.67,198.0,136.0,70.0,0.71,322.0,Basketball,29.8,2.2,3.0,Intermediate,25.5
67.0,kalv,105.5,1.95,160.0,111.0,75.0,0.81,570.0,Basketball,26.0,2.7,2.0,Intermediate,27.7
23.0,Male,110.2,1.83,201.0,166.0,82.0,0.68,755.0,Swimming,32.8,3.1,2.0,Beginner,32.9
35.0,Mawo,76.8,1.85,185.0,126.0,69.0,0.68,338.0,Tennis,16.5,2.4,3.0,Intermediate,22.5
25.0,Female,79.9,1.65,187.0,125.0,76.0,0.58,229.0,Pilates,35.4,2.4,2.0,Berpnner,29.4
58.0,Female,60.2,1.71,11520.0,123.0,81.0,0.51,239.0,Tennis,26.2,2.2,5.0,Beginner,20.7
24.0,Male,80.4,1.84,194.0,120.0,72.0,0.55,219.0,Pilates,20.1,2.5,3.0,Beginner,23.8
50.0,Female,56.8,1.59,173.0,126.0,61.0,0.61,243.0,Aerobics,28.2,2.1,3.0,Intermediate,22.4
34.0,Female,63.5,1.55,187.0,142.0,6090.0,0.84,487.0,Cycling,32.9,2.3,2.0,Intermediate,26.6
49.0,Female,55.8,1.55,171.0,106.0,70.0,0.86,217.0,Yoga,28.9,1.8,3.0,bntermediate,23.2
58.0,Male,72.7,1.79,165.0,122.0,78.0,0.61,326.0,Soccer,22.1,2.3,4.0,Bexinier,22.8
29.0,Male,83.8,1.91,181.0,150.0,73.0,0.5,474.0,HIIT,15.8,2.3,4.0,Beginner,23.1
20.0,Male,99.9,1.91,207.0,158.0,78.0,0.5,360.0,Boxing,23.4,,5.0,Beginner,27.3
26.0,Female,88.3,1.73,193.0,156.0,75.0,0.75,681.0,Running,39.7,2.8,3.0,Beginner,29.6
26.0,Female,50.0,1.64,193.0,130.0,70.0,0.81,282.0,Boxing,20.1,2.0,4.0,Intermediate,18.5
32.0,Male,96.9,1.82,187.0,112.0,70.0,1.01,529.0,Walking,21.8,3.0,3.0,Advanced,29.2
46.0,Male,84.2,1.82,179.0,147.0,76.0,12.15,719.0,Running,20.7,2.8,3.0,Intermediate,25.3
28.0,gxle,102.0,1.97,201.0,166.0,65.0,0.53,564.0,HIIT,25.5,2.8,4.0,Beginner,26.4
48.0,Female,60.1,1.62,162.0,116.0,74.0,0.55,213.0,Boxing,31.6,2.0,2.0,Beginner,22.9
31.0,Female,59.4,1.66,189.0,127.0,72.0,0.58,200.0,Yoga,24.7,2.0,3.0,Begilnej,21.6
22.0,Female,71.9,1.61,200.0,154.0,84.0,0.59,400.0,Swimming,34.4,2.3,2.0,Beginner,27.7
35.0,Male,60.0,1.63,183.0,105.0,66.0,0.64,200.0,Yoga,18.0,2.1,3.0,Intermediate,22.6
44.0,Female,84.7,1.57,166.0,139.0,64.0,0.63,512.0,HIIT,40.0,2.7,3.0,Advanced,34.3
30.0,Non-binary,71.0,1.62,180.0,124.0,55.0,0.8,412.0,Boxing,20.6,2.5,3.0,Advanced,27.0
18.0,Male,77.4,1.79,193.0,150.0,74.0,0.74,487.0,Cycling,20.8,2.3,2.0,Beginner,24.2
,waye,83.4,1.85,190.0,153.0,73.0,0.5,440.0,CrossFit,17.8,2.3,3.0,Beginner,24.4
25.0,Male,80.5,1.73,190.0,126.0,69.0,0.75,415.0,Strength Training,18.9,2.2,5.0,Intermediate,26.8
28.0,Female,100.0,1.78,190.0,136.0,64.0,1.32,1000.0,Cycling,34.2,3.1,6.0,Advanced,31.6
35.0,Female,65.7,1.66,194.0,131.0,75.0,0.87,411.0,Bkxhng,27.0,2.1,3.0,Intermediate,23.9
18.0,Female,52.2,1.6,202.0,117.0,74.0,0.71,200.0,Pilates,19.2,1.9,4.0,Intermediate,20.4
25.0,Male,81.8,1.78,190.0,155.0,56.0,0.97,849.0,Running,15.3,2.8,3.0,Advanced,25.8
27.0,Male,64.8,1.76,203.0,158.0,65.0,0.66,373.0,Swimming,16.4,2.1,5.0,Beginner,20.8
26.0,Female,45.5,1.57,190.0,134.0,68.0,0.99,299.0,Boxing,18.7,2.0,3.0,,18.5
31.0,Male,63.8,1.67,185.0,133.0,66.0,0.89,373.0,Strength Training,16.3,2.4,4.0,Intermediate,23.0
40.0,Non-binary,59.1,1.79,176.0,129.0,60.0,0.6,269.0,Soccer,,2.1,2.0,Intermediate,18.5
29.0,Female,72.5,1.67,191.0,118.0,5655.0,0.68,243.0,Yoga,29.2,2.4,3.0,Intermediate,26.1
48.0,Male,81.0,1.73,166.0,137.0,6264.0,8.549999999999999,499.0,bdIT,23.8,2.4,4.0,Intermediate,26.9
45.0,Male,77.3,1.84,172.0,136.0,68.0,0.76,495.0,Cycling,21.1,2.6,3.0,Beginner,22.8
43.0,Female,54.2,1.64,185.0,110.0,77.0,0.7,200.0,Pilates,24.9,2.1,3.0,Intermediate,20.0
77.0,Female,55.4,1.6,160.0,100.0,66.0,0.93,242.0,Yoga,26.4,2.0,4.0,Advanced,21.7
26.0,Female,56.2,1.54,184.0,155.0,73.0,0.5,283.0,HIIT,27.8,1.9,4.0,Beginner,23.6
30.0,Male,60.5,1.72,191.0,128.0,64.0,0.67,304.0,Aerobics,16.7,2.1,4.0,Intermediate,20.4
18.0,Male,120.0,1.91,199.0,119.0,64.0,14.549999999999999,529.0,Yoga,26.0,3.2,3.0,Advanced,33.4
18.0,Female,83.7,1.79,194.0,123.0,63.0,0.69,283.0,Yoga,31.9,2.4,2.0,Beginner,26.2
19.0,Female,1682.8,1.65,195.0,156.0,74.0,0.86,466.0,Swimxigg,25.6,2.3,2.0,Beginner,22.0
46.0,Male,,1.88,177.0,127.0,74.0,0.5,338.0,Basketball,20.6,2.5,2.0,Beginner,24.4
18.0,Female,62.7,1.66,201.0,167.0,71.0,0.96,669.0,Running,22.5,2.2,4.0,Intermediate,22.8
18.0,Female,66.2,1.59,210.0,130.0,64.0,0.83,262.0,Yoga,27.4,2.1,6.0,Intermedxatj,26.3
19.0,Male,99.6,1.83,205.0,127.0,67.0,0.74,355.0,Yoga,17.3,3.1,4.0,Intermediate,29.7
37.0,Female,58.5,1.67,176.0,119.0,65.0,0.78,298.0,Tennis,27.2,1.9,3.0,Intermediate,21.0
25.0,,88.7,1.75,190.0,143.0,78.0,0.66,462.0,Strength Training,27.1,2.7,4.0,Beginner,28.8
44.0,Female,50.6,1.65,166.0,103.0,40.0,1.39,522.0,Strength Training,17.2,1.8,5.0,Professional,18.5
18.0,Female,60.7,1.67,210.0,151.0,62.0,0.99,469.0,Strenghh kraining,19.1,2.1,,Advanced,21.7
21.0,Male,73.1,1.73,189.0,136.0,67.0,0.71,363.0,Strength Training,14.3,2.2,2.0,Beginner,24.3
18.0,Female,78.4,1.71,209.0,149.0,78.0,0.55,326.0,Soccer,32.9,2.4,4.0,Bhginnew,26.9
18.0,Female,57.4,1.61,207.0,150.0,73.0,0.62,255.0,Boxing,26.4,2.0,2.0,Beginner,22.1
23.0,Female,66.6,1.69,207.0,155.0,65.0,0.71,417.0,Rowing,23.8,2.3,4.0,Intermediate,23.4
40.0,Male,102.9,1.98,183.0,137.0,70.0,1.25,1000.0,Cycling,18.6,3.3,5.0,Advanced,26.3
52.0,Female,63.5,1.69,160.0,117.0,70.0,0.94,496.0,Rowing,25.7,2.1,3.0,Advanced,22.3
18.0,Female,58.2,1.69,198.0,157.0,74.0,0.72,363.0,Swimming,22.8,2.1,3.0,Beginner,20.4
18.0,Male,73.1,1.81,206.0,135.0,79.0,0.67,254.0,Pilates,15.4,2.1,3.0,Beginner,22.3
39.0,Male,79.6,1.66,187.0,122.0,71.0,0.62,236.0,Yoga,29.5,,231.0,Beginner,29.0
38.0,Female,69.7,1.65,184.0,114.0,51.0,0.99,493.0,Basketball,25.2,2.5,6.0,Professional,25.6
51.0,Male,84.9,1.74,175.0,150.0,78.0,0.5,448.0,HIIT,25.6,2.7,2.0,Beginner,27.9
34.0,Male,80.0,1.78,183.0,131.0,66.0,1.16,897.0,Cycling,14.4,2.8,7.0,Advanced,482.59999999999997
75.0,Female,52.9,1.62,160.0,118.0,68.0,1.06,544.0,Cycling,25.8,1.9,4.0,Intermediate,20.1
49.0,Female,74.4,1.66,176.0,125.0,62.0,0.76,436.0,Strength Training,37.8,2.1,4.0,Beginner,27.1
34.0,Male,62.6,1.79,177.0,141.0,70.0,0.85,470.0,Swimming,15.3,2.2,2.0,Beginner,19.5
18.0,Female,69.5,,192.0,121.0,81.0,0.5,200.0,Pilates,36.5,2.3,3.0,Beginner,28.7
35.0,gape,75.2,1.74,190.0,139.0,78.0,0.88,468.0,Tennis,18.5,2.5,5.0,Intermediate,25.0
18.0,Female,47.2,1.59,210.0,150.0,69.0,0.97,459.0,Swimming,19.3,1.7,5.0,Intermediate,355.3
33.0,Non-binary,74.7,1.64,195.0,155.0,59.0,1.09,846.0,Running,24.8,2.3,3.0,Advanced,27.9
18.0,Female,52.7,1.69,192.0,109.0,74.0,0.71,200.0,Pilates,20.1,2.0,,Intermediate,18.5
28.0,Male,64.7,1.77,14112.0,137.0,70.0,0.87,387.0,Aerobics,9.8,2.3,5.0,Advanced,20.7
30.0,Male,87.4,1.89,194.0,120.0,54.0,1.38,758.0,Strength Training,16.4,3.0,6.0,Professional,
36.0,Male,71.2,1.7,191.0,136.0,65.0,0.67,416.0,Rowing,23.1,2.4,4.0,Intermediate,24.6
27.0,Male,113.6,1.84,195.0,136.0,67.0,0.88,670.0,Basketball,28.9,3.1,5.0,Intermediate,33.7
30.0,Female,50.3,1.5,200.0,143.0,58.0,0.85,401.0,Rowing,25.6,1.7,5.0,Intermediate,22.3
40.0,Male,90.0,1.78,174.0,120.0,69.0,0.63,383.0,Boxing,24.4,2.7,3.0,Intermediate,28.5
18.0,Female,75.4,1.73,202.0,168.0,74.0,0.6,13440.0,Cycling,27.6,2.4,4.0,Beginner,25.2
32.0,Male,84.4,1.69,178.0,116.0,88.0,0.63,273.0,Walking,25.1,2.3,3.0,Beginner,29.4
48.0,Male,100.0,1.9,181.0,147.0,76.0,0.56,600.0,HIIT,27.3,3.1,3.0,Bbginrer,27.8
33.0,Non-binary,76.0,1.65,12744.0,115.0,71.0,0.64,255.0,Yoga,30.1,2.4,3.0,Beginner,27.8
47.0,Male,63.0,1.65,173.0,133.0,70.0,1.4,882.0,Cycling,12.7,2.3,4.0,Advanced,23.2
34.0,Male,70.9,1.63,189.0,109.0,72.0,0.87,293.0,Walking,,2.1,4.0,Intermediate,26.7
20.0,Female,72.1,1.63,200.0,151.0,76.0,0.88,646.0,Cycling,30.7,2.5,2.0,Intermediate,27.2
19.0,Femsle,64.9,1.68,209.0,150.0,74.0,0.69,292.0,Boxing,28.5,2.0,3.0,Beginner,23.0
27.0,Female,54.1,1.66,203.0,144.0,72.0,0.82,285.0,Tennis,23.0,2.0,3.0,Intermediate,19.6
38.0,Female,57.9,1.6,174.0,128.0,78.0,0.51,212.0,Basketball,30.3,2.0,2.0,Beginner,22.7
36.0,Male,75.8,1.71,182.0,117.0,81.0,0.64,219.0,Pilates,25.7,2.5,5.0,leginner,25.9
27.0,Female,50.1,1.65,194.0,140.0,73.0,0.94,14220.0,Cycling,22.6,1.8,6.0,Intermediate,18.5
59.0,Male,99.7,1.74,164.0,135.0,64.0,0.77,866.0,HIIT,27.2,3.0,4.0,Advanced,33.1
,Male,101.0,1.84,191.0,156.0,73.0,0.5,566.0,CrossFit,25.3,2.9,2.0,Beginner,29.8
18.0,Female,84.1,1.76,207.0,153.0,79.0,0.7,450.0,Soccer,31.3,2.8,3.0,Beginner,27.3
36.0,Male,90.4,1.81,188.0,134.0,69.0,0.78,458.0,Aerobics,20.6,2.7,4.0,Intermediate,27.7
33.0,Female,68.0,1.66,185.0,135.0,72.0,0.57,272.0,Soccer,31.2,2.3,4.0,Beginner,24.7
50.0,Male,79.3,1.77,162.0,124.0,78.0,0.65,386.0,Aerobics,27.1,2.6,2.0,Beginner,25.4
18.0,Female,75.8,1.59,197.0,138.0,64.0,0.7,364.0,Tennis,33.9,2.3,6.0,Intermediate,29.9
80.0,Female,51.8,1.67,160.0,140.0,84.0,0.84,499.0,Running,30.0,2.1,2.0,wlginner,18.5
28.0,Female,58.2,1.54,186.0,136.0,70.0,0.71,269.0,Strength Training,25.5,1.9,2.0,Intermediate,24.7
34.0,,62.7,1.71,179.0,127.0,54.0,1.1,486.0,Tennis,16.3,2.1,6.0,Advanced,21.6
33.0,Male,72.3,1.72,194.0,162.0,74.0,0.5,350.0,CrossFit,20.1,2.2,5.0,Beginner,24.3
35.0,Female,72.9,,192.0,148.0,75.0,0.57,320.0,Strength Training,32.3,2.5,3.0,Beginner,25.9
27.0,Female,83.9,1.61,193.0,124.0,71.0,0.54,252.0,Walking,36.8,2.6,3.0,Beginner,32.2
18.0,Female,67.0,1.65,195.0,118.0,71.0,0.68,251.0,Wkxking,25.4,2.1,3.0,Intermediate,24.6
70.0,Female,71.4,1.71,160.0,121.0,66.0,1.06,668.0,Cycling,27.0,2.2,6.0,Advanced,24.5
19.0,Female,,1.62,195.0,125.0,64.0,0.56,200.0,Pilates,28.7,2.1,2.0,Beginner,23.5
32.0,Female,59.1,1.61,190.0,136.0,72.0,0.68,277.0,Soccer,,2.2,4.0,Intermediate,22.7
35.0,Female,70.8,1.65,186.0,115.0,46.0,0.9,453.0,Aerobics,25.6,2.3,6.0,Professional,26.1
20.0,Madn,107.5,,196.0,114.0,66.0,0.77,428.0,Yoga,25.1,3.2,4.0,Intermediate,30.7
22.0,Male,97.3,1.83,208.0,158.0,65.0,0.56,601.0,CrossFit,21.4,2.7,3.0,Intermediate,29.1
33.0,Male,83.5,1.76,185.0,149.0,76.0,0.8,578.0,Swimming,28.1,2.6,3.0,Beginner,27.0
27.0,Femete,63.6,1.61,193.0,146.0,74.0,0.62,260.0,Soccer,30.5,2.2,3.0,Beginner,24.4
30.0,Male,2245.6,1.66,193.0,119.0,71.0,0.79,306.0,Pilates,19.9,2.3,4.0,Advanced,29.0
31.0,Female,72.0,1.71,186.0,136.0,78.0,0.55,7800.0,Strength Training,30.9,2.3,2.0,Beginner,24.7
38.0,Female,58.1,1.57,188.0,117.0,72.0,0.67,200.0,Pilates,30.8,1.9,3.0,Beginner,23.6
35.0,Female,52.2,1.68,177.0,120.0,54.0,1.48,745.0,Swimming,18.2,2.1,6.0,Professional,18.5
1600.0,Female,67.6,1.73,195.0,158.0,6786.0,0.75,518.0,Running,26.5,2.2,2.0,Beginner,22.7
28.0,Male,82.7,1.94,189.0,147.0,63.0,1.06,984.0,Running,14.0,2.5,,zdvancfd,21.9
40.0,Non-binary,1932.0,1.73,179.0,123.0,64.0,0.84,403.0,Aerobics,21.3,2.5,4.0,Advanced,23.0
40.0,Male,76.0,1.84,173.0,136.0,65.0,0.91,667.0,Running,16.3,2.3,4.0,Intejmediaoe,22.5
31.0,Male,81.5,1.74,189.0,120.0,68.0,0.58,226.0,Pilates,25.5,2.2,385.0,Beginner,27.0
22.0,Male,83.8,1.67,192.0,138.0,62.0,0.82,529.0,Tennis,18.1,2.3,4.0,Advanced,30.2
27.0,Female,57.0,1.53,186.0,144.0,6873.0,0.73,398.0,,33.9,2.2,2.0,Bewinneo,24.3
46.0,Female,46.8,1.57,172.0,106.0,76.0,0.5,200.0,Pilates,25.1,1.8,3.0,Beginner,18.9
30.0,Female,92.3,1.73,196.0,117.0,69.0,0.65,258.0,Yoga,34.2,2.8,4.0,Intermediate,30.9
,Female,61.2,1.63,180.0,104.0,68.0,,329.0,Walking,21.1,2.0,4.0,Advanced,23.1
52.0,Female,62.2,1.59,174.0,141.0,74.0,0.88,581.0,CrossFit,29.0,2.0,6.0,Advanced,24.5
21.0,Male,87.8,1.76,195.0,129.0,,0.61,263.0,Pilates,24.7,2.3,4.0,Beginner,28.3
30.0,Male,64.4,1.83,186.0,117.0,73.0,0.55,200.0,Pilates,11.2,1.9,3.0,Beginner,19.1
34.0,Non-binary,67.8,1.73,177.0,157.0,74.0,0.5,337.0,CrossFit,23.7,2.0,231.0,Beginner,22.7
38.0,Male,67.2,1.72,178.0,130.0,76.0,0.65,440.0,Rowing,13.0,2.1,385.0,Intermediate,22.7
24.0,Male,75.8,1.77,198.0,108.0,40.0,1.33,451.0,Pilates,13.1,2.5,6.0,Professional,24.1
18.0,Female,64.1,1.66,210.0,134.0,53.0,0.99,470.0,Aerobics,19.5,2.1,5.0,Professional,23.4
22.0,Female,53.4,1.54,199.0,144.0,80.0,0.52,200.0,Boxing,25.4,1.9,2.0,Beginner,22.6
18.0,Female,73.7,1.77,192.0,158.0,69.0,0.93,720.0,CrossFit,19.4,2.4,6.0,Advanced,23.6
51.0,Male,84.2,1.81,167.0,100.0,62.0,1.02,378.0,Yoga,16.2,2.7,5.0,Professional,25.8
35.0,Female,48.8,1.56,187.0,145.0,74.0,0.72,309.0,Cycling,22.4,1.8,4.0,Intermediate,20.0
32.0,Female,56.9,1.65,197.0,125.0,69.0,0.56,200.0,Walking,25.7,1.7,2.0,Beginner,20.8
30.0,Male,59.3,1.79,194.0,151.0,69.0,0.57,250.0,Strength Training,12.3,1.9,2.0,Beginner,18.6
25.0,Male,68.7,1.65,201.0,150.0,72.0,0.73,,Swimming,18.0,2.2,4.0,Intermediate,25.4
47.0,Female,84.0,1.63,165.0,130.0,73.0,0.82,669.0,Swimming,40.0,2.8,3.0,Beginner,31.5
50.0,Female,73.5,1.64,169.0,120.0,72.0,0.99,538.0,Boxing,28.7,2.6,6.0,Advanced,27.4
41.0,Male,54.2,1.69,181.0,145.0,68.0,0.51,265.0,HIIT,10.8,2.0,3.0,Intermediate,18.9
26.0,Female,49.7,1.64,187.0,147.0,72.0,0.79,342.0,Swimming,17.8,1.8,3.0,Beginner,18.5
33.0,Female,71.3,1.61,197.0,143.0,79.0,0.63,310.0,Boxing,36.4,2.1,3.0,Beginner,27.4
40.0,Female,70.9,1.7,190.0,148.0,6351.0,0.66,407.0,Swimming,31.1,2.1,4.0,Beginner,24.5
24.0,Male,81.5,1.79,200.0,154.0,66.0,0.66,515.0,Rowing,18.4,2.7,3.0,Intermediate,25.3
27.0,Male,83.6,1.89,197.0,142.0,71.0,0.82,461.0,Tennis,14.1,2.5,4.0,Intermediate,23.4
75.0,Female,90.9,1.66,160.0,115.0,69.0,0.93,596.0,Strength Training,40.0,2.8,3.0,Intermediate,33.0
18.0,Male,57.4,1.76,204.0,162.0,70.0,0.67,426.0,HIIT,9.7,2.1,5.0,Intermediate,18.5
35.0,Female,56.6,1.56,188.0,134.0,81.0,0.62,246.0,Tenhip,29.7,1.9,4.0,Beginner,23.1
49.0,Female,55.6,1.67,171.0,151.0,85.0,0.54,299.0,CrossFit,27.8,2.1,3.0,Beginner,19.9
43.0,Female,78.5,1.64,176.0,104.0,71.0,0.68,307.0,Walking,38.3,2.2,2.0,Intermediate,29.2
38.0,qale,87.8,1.73,191.0,157.0,77.0,0.63,570.0,Swimming,25.8,2.4,5.0,Beginner,29.3
21.0,,59.4,1.79,198.0,126.0,72.0,0.66,200.0,Pilates,10.5,2.1,3.0,Beginner,18.5
19.0,Male,78.9,1.73,210.0,153.0,75.0,0.5,7800.0,ferbbics,25.4,2.5,4.0,Beginner,26.4
26.0,Female,73.2,1.68,200.0,117.0,75.0,0.71,265.0,Walking,28.8,26.0,4.0,Intermediate,25.8
33.0,Male,71.1,1.89,196.0,152.0,63.0,1.08,849.0,Runqinv,15.7,2.6,4.0,Intermediate,19.9
3120.0,Male,101.7,1.81,178.0,135.0,69.0,1.22,1000.0,Running,23.3,3.3,4.0,Advanced,31.0
26.0,Female,49.6,1.5,198.0,133.0,66.0,1.17,369.0,Boxing,23.9,2.1,4.0,Advanced,22.0
45.0,Male,74.7,1.69,168.0,131.0,76.0,0.62,513.0,CrossFit,22.5,2.3,4.0,Intermediate,26.0
35.0,Male,81.5,1.85,192.0,170.0,77.0,0.63,549.0,Running,15.7,2.6,2.0,Beginner,23.9
61.0,Non-binary,72.0,1.81,160.0,126.0,73.0,0.62,14430.0,HIIT,24.0,28.6,4.0,Intermediate,21.9
49.0,Female,70.9,1.6,171.0,122.0,72.0,0.66,323.0,Strength Training,40.0,2.1,3.0,Beginner,27.6
18.0,Male,81.8,1.77,206.0,148.0,71.0,0.6,376.0,Boxing,21.6,2.6,4.0,Beginner,26.1
20.0,Male,68.9,1.92,201.0,139.0,61.0,1.04,472.0,Soccer,5.2,2.3,5.0,Advanced,18.7
45.0,Female,57.0,1.56,185.0,121.0,73.0,0.5,200.0,Walking,33.2,1.9,3.0,Beginner,23.4
19.0,Female,72.4,1.74,202.0,150.0,74.0,0.71,349.0,Boxing,26.2,2.2,2.0,Beginner,23.8
25.0,Male,82.7,1.86,194.0,131.0,68.0,,336.0,Boxing,16.3,2.4,6.0,Intermediate,456.0
27.0,Female,51.4,1.6,187.0,135.0,52.0,1.08,358.0,Strength Training,21.0,2.1,6.0,Advanced,383.8
38.0,Female,78.1,1.72,187.0,147.0,64.0,1.21,1000.0,Running,30.0,2.7,4.0,Advanced,26.4
18.0,Female,69.8,1.64,204.0,125.0,73.0,0.7,257.0,Yoga,30.2,2.3,4.0,Intermediate,25.9
26.0,Male,60.4,1.71,196.0,133.0,79.0,0.73,304.0,Aerobics,12.8,2.1,5.0,Inteumqdiate,20.7
30.0,Male,69.0,1.69,196.0,170.0,68.0,0.64,457.0,Running,20.0,2.4,2.0,Beginner,24.2
30.0,Female,58.9,1.62,192.0,160.0,75.0,0.5,322.0,HIIT,2457.0,1.9,3.0,Beginner,22.3
28.0,Female,58.9,1.66,189.0,116.0,72.0,0.84,247.0,Walking,24.9,2.2,4.0,Intermediate,
18.0,Female,91.9,1.82,193.0,161.0,62.0,1.39,1000.0,Running,31.1,3.2,4.0,Advanced,27.7
54.0,Mplr,59.3,1.67,171.0,131.0,76.0,0.69,441.0,CrossFit,15.8,2.2,4.0,Intermediate,21.3
